id	name	host_id	host_name	neighbourhood_group	neighbourhood	latitude	longitude	room_type	price	minimum_nights	number_of_reviews	last_review	reviews_per_month	calculated_host_listings_count	availability_365	number_of_reviews_ltm	license
34985263	Nice and quiet room in the heart of Madrid !	126243069	Aubry	Centro	Justicia	40.42264	-3.69873	Private room	300	2	0			1	363	0	
34928393	Piso para 6 personas en Calle Lagasca	66642457	Eloy	Chamartín	El Viso	40.43835	-3.68362	Private room	500	2	0			1	365	0	
34899184	Estudio, Callao	19339182	Jose Antonio	Centro	Sol	40.42016	-3.70762	Entire home/apt	700	1	0			1	365	0	
34899268	Habitacion Sandra.	144954143	Gla	Carabanchel	Buenavista	40.36425	-3.76364	Private room	35	3	3	2022-02-12	0.08	2	0	1	
34986784	Atico en San Isidro	263599072	Miguel	Carabanchel	San Isidro	40.39333	-3.72737	Entire home/apt	75	3	12	2020-02-14	0.33	2	0	0	
34929784	Modern 35m2 cosy flat 5 minutes away from Sol	263213691	Gaston	Centro	Cortes	40.41432	-3.70286	Entire home/apt	131	3	46	2022-05-30	1.24	1	124	18	
34986968	ambiente futbolero junto al wanda metropolitano	263599539	Carlos	San Blas - Canillejas	Canillejas	40.43764	-3.61036	Private room	500	1	0			1	364	0	
35032632	Rent room for the end of the Champions	89061993	Maria Jose	San Blas - Canillejas	Simancas	40.42697	-3.62934	Private room	600	1	0			1	0	0	
34988066	Apartamento en Chueca	263605904	Pedro	Centro	Justicia	40.42247	-3698	Entire home/apt	100	2	0			1	0	0	
35033056	"Duplex penthouse  Plaza Castilla
Champions League"	263904214	Ana Belen	Tetuán	Valdeacederas	40.46537	-3.70181	Private room	600	2	0			1	365	0	
34930020	Lovely Green Room near Madrid rio	6205683	Mercedes&Chris	Carabanchel	Comillas	40.38823	-3.71527	Private room	32	2	84	2022-05-09	2.29	2	107	41	
34988657	Flat perfect for couples, great location AC balcón	60339841	Sam	Centro	Embajadores	40.40897	-3.69786	Entire home/apt	150	1	0			1	0	0	
34932680	Unique&Exclusive Madrid Double Room	262219491	Oscar Daniel	Ciudad Lineal	Ventas	40.42282	-3.64347	Private room	70	1	21	2022-05-22	0.63	4	363	14	
34932822	Room for Champions league final	30825228	Juan	Tetuán	Cuatro Caminos	40.44944	-3.70258	Private room	500	1	0			1	88	0	
34988693	BNBHolder SKY OF MADRID es MIA	28786243	Emilio	Centro	Universidad	40.42195	-3.70555	Entire home/apt	440	1	70	2022-05-22	1.92	71	188	28	
34988982	EL Rastro Suite	15425191	Pat	Centro	Embajadores	40.40717	-3.70698	Private room	59	1	18	2021-10-04	0.55	1	56	10	
35033093	Beautiful private room for Champions League final.	100685138	Isabella	Salamanca	Goya	40.42719	-3671	Private room	220	2	0			1	364	0	
34990141	Champions League Final Madrid	68488856	Jacobo	Moncloa - Aravaca	Valdezarza	40.46109	-3.71159	Private room	600	1	0			1	365	0	
34933116	FINAL CHAMPIONS LEAGUE MADRID	263232278	María Ángeles	San Blas - Canillejas	Simancas	40.43968	-3.61933	Private room	2000	2	0			1	365	0	
34990295	Cosy Penthouse in Central Madrid	33054481	Nacho	Centro	Justicia	40.41929	-3.69766	Entire home/apt	161	2	2	2019-12-08	0.06	1	0	0	
34933122	Double bedroom in the city centre.	263221182	Marta	Centro	Universidad	40.42396	-3.70681	Private room	164	1	0			1	0	0	
35033111	The best option for the Champions League final cup	27839309	Inma	Puente de Vallecas	Palomeras Sureste	40.38789	-3.64395	Private room	60	1	0			2	0	0	
34990664	Cosy Private Room with Balcony (Madrid Centre)	19293130	Kate	Centro	Justicia	40.42173	-3.69989	Private room	150	2	1	2019-06-02	0.03	1	88	0	
35033678	Habitacion en piso compartido	263908220	Pablo	Carabanchel	Abrantes	40.38403	-3.72846	Private room	36	15	1	2019-06-02	0.03	1	365	0	
34933851	WANDA CHAMPIONS LEAGUE	262181767	Laura	San Blas - Canillejas	Rejas	40.44275	-3.58518	Entire home/apt	700	2	0			2	180	0	
34990851	Alquilo habitación sábados y domingos.madrid.	263625176	Nanyelis Mariam	San Blas - Canillejas	Simancas	40.43051	-3.6229	Private room	350	1	0			1	179	0	
34936272	Enjoy a lovely warm staying in Madrid	263254372	Isabella	Ciudad Lineal	Pueblo Nuevo	40.43105	-3.63512	Private room	35	1	2	2019-06-20	0.06	1	0	0	
35034659	BRIGHT WANDA PENTHOUSE Parking/ IFEMA/ Airport	235172552	Samuel & Family	San Blas - Canillejas	Rosas	40.43412	-3.60925	Entire home/apt	199	2	25	2022-06-04	0.69	1	75	20	VT-13005
34990983	Your Best Experience Atocha-Sol	248621680	Andrea	Centro	Embajadores	40.41308	-3.70288	Entire home/apt	157	3	70	2022-05-24	1.91	9	308	20	
34991186	Espacio tranquilo con WiFi, cama matrimonio	101672611	Ana	Carabanchel	Comillas	40.39067	-3.71434	Private room	42	1	20	2020-02-29	0.54	1	67	0	
35035167	Beautiful Double Room With Balcony, in Chamartín.	263317959	Roman	Chamartín	Nueva España	40.46371	-3.67325	Private room	195	2	0			2	364	0	
35035282	Apartamento en Madrid Centro con balcon privado	105795094	Orlando	Centro	Embajadores	40.41014	-3.70257	Entire home/apt	86	1	212	2022-06-04	5.77	8	310	80	
34936361	FINAL CHAMPIONS LEAGUE WANDA METROPOLITANO	247185641	Sara	San Blas - Canillejas	Rosas	40.42521	-3.60677	Private room	400	1	0			1	365	0	
34991464	Pleasant room for the FINAL CHAMPION.	263628900	Maria Del Carmen	Moratalaz	Marroquina	40.41213	-3.65095	Private room	400	1	0			1	363	0	
34991694	Apartamento	263630113	Pilar	Ciudad Lineal	Costillares	40.47726	-3.67299	Entire home/apt	600	1	0			1	169	0	
34936451	nuevo loft	186478728	Apartaturis Madrid S.L	Puente de Vallecas	Palomeras Bajas	40.39089	-3.65463	Entire home/apt	43	30	20	2022-05-08	0.54	3	334	7	
34938882	Madrid Hearts relax	263188887	Carmendo	Latina	Puerta del Angel	40.41009	-3.7285	Private room	20	5	0			1	0	0	
35036029	Casa con jardín Wanda Metropolitano/IFEMA	263924820	Jorge	San Blas - Canillejas	Simancas	40.4357	-3.61656	Entire home/apt	85	2	4	2022-04-29	0.11	3	4	2	
34991945	Beautiful&LuxuryRoom!ChampionsleagueBernabéuStadiu	2987457	Maria	Tetuán	Castillejos	40.4576	-3.69811	Private room	99	1	2	2022-04-14	0.05	7	364	1	
34992331	2 private rooms, 24min walking distance from Wanda	263629685	Carlos	San Blas - Canillejas	Canillejas	40.44413	-3.60768	Private room	360	1	0			1	90	0	
34993715	Champions League	38373657	Alberto	Hortaleza	Pinar del Rey	40.4706	-3.64637	Entire home/apt	1000	1125	0			1	89	0	
34993849	8-people apartment in Plaza España!!	252790387	Diego	Moncloa - Aravaca	Argüelles	40.42507	-3.71229	Entire home/apt	300	1	2	2019-06-28	0.06	1	0	0	
34938995	Brand-new cosy room in the heart of Madrid	263272668	Olga	Arganzuela	Delicias	40.39656	-3.69489	Private room	139	1	0			1	364	0	
34994825	Modern and Comfortable Flat in the City Center	61396897	Ángel Stayaday	Centro	Universidad	40.42245	-3.70429	Entire home/apt	111	2	27	2020-03-01	0.75	11	0	0	VT-2640
34995486	Vintage & Stylish - 2Bedrooms 1Bathroom - Malasaña	263652943	Shmuel	Centro	Universidad	40.42621	-3.7067	Entire home/apt	119	1	46	2022-06-02	1.26	1	264	28	
34940255	Champions league bedroom with private bathroom	223382750	Sergio	Tetuán	Cuatro Caminos	40.44911	-3.69897	Private room	360	1	0			2	179	0	
34996598	VERY LUMINOUS DESIGN FLAT IN THE CENTER OF MADRID	141004631	Fabi Y Gustavo	Centro	Embajadores	40.40744	-3.70568	Entire home/apt	76	2	3	2020-02-22	0.09	1	202	0	
34997116	Estudio junto a la Plaza Mayor.	263663365	Maria	Centro	Palacio	40.41516	-3.70925	Entire home/apt	53	5	77	2022-06-05	2.11	2	23	35	
34940468	Room available for cup final in Europe	62823528	David	Villaverde	Los Rosales	40.35938	-3.69089	Private room	900	1	0			1	364	0	
34997154	Incredible triple apartment in Atocha, 3A	107335103	Daniel	Arganzuela	Palos de Moguer	40.40353	-3.69149	Entire home/apt	134	7	163	2022-05-29	4.46	86	50	71	
34941079	COZY STUDIO/CABIN BOAT IN DOWN TOWN MADRID	4055622	Jaime	Arganzuela	Palos de Moguer	40.40198	-3.69141	Entire home/apt	68	3	0			1	18	0	
34997346	Magnífica habitación, CERCA DEL WANDA	263666045	Jose Maria	San Blas - Canillejas	Simancas	40.42943	-3.62857	Private room	230	1	0			1	364	0	
34941329	Wanda/Aeropuerto/ifema Hortaleza	263286265	Mochu Alvaro	Hortaleza	Canillas	40.46094	-3.64662	Private room	280	1	0			1	88	0	
34941394	The Cozy room	18745854	Joelly Y Greicy	Arganzuela	Palos de Moguer	40.40243	-3.6902	Private room	57	2	11	2020-02-16	0.31	2	0	0	
35036559	HABITACIÓN  PRIVADA MADRID RIO	196409684	Pedro	Carabanchel	Comillas	40.39121	-3.71498	Private room	49	1	0			3	0	0	
35037105	Apartamento nuevo 3 habitaciones - Garaje Privado	69566471	Javier	Carabanchel	Opañel	40.39189	-3.71686	Entire home/apt	245	3	0			30	338	0	
34999045	Como en casa	652495	Lina Francisca	Chamartín	Hispanoamérica	40.45213	-3.67364	Entire home/apt	933	1	0			1	364	0	
34942943	Maison Josephine - Madrid centro	13993275	Capucine	Centro	Justicia	40.42797	-3.70156	Entire home/apt	155	10	0			2	0	0	
34999207	Lovely 2 Bedroom in heart of Chueca	222205450	Peter	Centro	Justicia	40.42153	-3.69956	Entire home/apt	142	2	80	2022-05-29	2.19	2	301	39	
35038395	Apartamento Centro Madrid con Garaje.	69566471	Javier	Carabanchel	Comillas	40.39502	-3.71464	Entire home/apt	255	5	0			30	342	0	
34999649	Newly renovated & within 20 mins of EVERYTHING!	23578135	Susana	Latina	Campamento	40.39717	-3.77249	Entire home/apt	80	4	42	2022-05-17	1.17	1	327	16	
35038567	Apartamento Barajas. Aeropuerto/Ifema	263945038	Serbel Air	Barajas	Casco Histórico de Barajas	40.47129	-3.58015	Entire home/apt	155	1	7	2022-02-06	0.20	1	126	2	VT12604
34943527	Rooms to 10 min walking from WANDA metropolitan.	17167260	Juan David	San Blas - Canillejas	Simancas	40438	-3.61893	Private room	300	1	0			1	89	0	
34946049	Spacious Private Double Room With a Balcony	263317959	Roman	Tetuán	Berruguete	40.45975	-3.70031	Private room	89	1	0			2	0	0	
34999665	Habitación con vistas al Wanda Metropolitano	89545417	Belén	San Blas - Canillejas	Rosas	40.4325	-3.60373	Private room	200	1	13	2020-02-19	0.36	1	364	0	
35038765	Alquilo 2 habitaciones, 3 camas.  Baño compartido.	263916053	Abel	San Blas - Canillejas	Arcos	40.4184	-3.61572	Private room	250	1	0			1	364	0	
34999772	Habitación privada en MUY CÉNTRICO APARTAMENTO	10600017	Alberto	Centro	Sol	40.41967	-3.70233	Private room	120	3	3	2019-12-16	0.08	3	0	0	
35038940	Habitación para la champions	263947630	Cristobal	Tetuán	Almenara	40.47119	-3.69615	Private room	450	1	0			1	365	0	
34951484	alquilo Piso al lado de wanda par la final	263367653	Oumar	San Blas - Canillejas	Hellín	40.43242	-3.61716	Private room	300	1	0			1	89	0	
34999824	Piso final champions league	160767488	Aaron	San Blas - Canillejas	Canillejas	40.44041	-3.61048	Entire home/apt	2000	2	0			1	365	0	
34952546	Plaza Santa Ana, Studio, 4 people, quiet	105708985	Rafael	Centro	Cortes	40.41431	-3.70051	Entire home/apt	86	4	78	2022-05-24	2.23	27	298	35	
34953775	Madrid Santa Ana Studio B, 4 people , 45 sq.m	105708985	Rafael	Centro	Cortes	40.41487	-3.70049	Entire home/apt	110	4	70	2022-05-24	1.92	27	309	33	
35000252	Reina Sofia Museum. Triangle of art. Lavapiés.	1310681	LaMerche	Centro	Embajadores	40.40766	-3.69653	Entire home/apt	89	1	82	2022-06-06	2.24	1	48	30	
35039314	Hab privad, IFEMA,Wanda,aeropuerto,metro al centro	263951333	Daniel	San Blas - Canillejas	Canillejas	40.44901	-3.60807	Private room	30	1	89	2022-06-04	2.42	2	329	33	
35000613	Luxury Boutique SOL/ATOCHA ST ✪ Modern & Netflix	32504655	Mónica	Centro	Embajadores	40.41148	-3.69973	Entire home/apt	100	1	13	2019-10-14	0.36	1	0	0	
34955294	4 pax en Salamanca Area (Castello VI)	28038703	Luxury Rentals Madrid	Salamanca	Castellana	40.43458	-3.68161	Entire home/apt	157	1	6	2022-04-12	0.16	108	180	2	VT-8189
35001357	Apartamento en el centro de Madrid	161871019	Pedro	Centro	Palacio	40.42013	-3.71617	Entire home/apt	150	1	1	2019-06-05	0.03	2	0	0	
34956200	Habitacion en pleno Malasaña (centro Madrid)	40786912	Vanessa	Centro	Universidad	40.42427	-3.70657	Private room	40	1	2	2019-06-23	0.06	1	0	0	
35046982	Habitación pequeña,c/futon muy iluminada	264013114	Ivan	Centro	Embajadores	40.40828	-3.70557	Private room	25	1	26	2019-10-29	0.71	1	0	0	
35001524	Atic Room	35185535	Abraham	Villa de Vallecas	Casco Histórico de Vallecas	40.3573	-3.5854	Private room	250	1	0			2	90	0	
35049377	Apartament of   Final Champions League	264027240	Elena	Hortaleza	Canillas	40.46113	-3.65043	Entire home/apt	600	1	0			1	363	0	
34956601	One bedroom with balcony Madrid center	42942119	Océane	Centro	Justicia	40.42341	-3.69685	Private room	150	1	0			1	0	0	
34958011	Double private room Diego de León	35389212	Alberto	Salamanca	Guindalera	40.43465	-3.67179	Private room	36	1	0			1	0	0	
35001964	Habitación final champions league Wanda metropolit	56321770	Cristina	San Blas - Canillejas	Rosas	40.42442	-3.60478	Private room	500	1	0			1	0	0	
35049394	Acogedor piso cerca al centro, metro y buses	264027588	Catalina	Latina	Puerta del Angel	40.41329	-3.72743	Entire home/apt	345	2	0			1	0	0	
35002058	Cosie Room	35185535	Abraham	Villa de Vallecas	Casco Histórico de Vallecas	40.35967	-3.58489	Private room	250	1	0			2	90	0	
34958704	Beautiful house across the river !	22616098	Judicaël	Latina	Puerta del Angel	40.41171	-3.73009	Entire home/apt	69	7	32	2022-02-27	0.89	1	163	2	
34958903	Habitación privada doble en Madrid Chamberí.	159097346	Maria Pía	Chamberí	Almagro	40.43494	-3.69615	Private room	39	1	5	2021-11-06	0.14	1	0	3	
35002177	Final Champions Wanda Stadium bedroom	263699107	Elías	San Blas - Canillejas	Arcos	40.42211	-3.61311	Private room	400	1	0			1	364	0	
34961800	the best option for the champions league final cup	263261651	Carlos	Carabanchel	Vista Alegre	40.39024	-3.73657	Private room	185	2	0			1	363	0	
35049750	Comfy and big room near to the airport and IFEMA	142120352	Dayana	Hortaleza	Canillas	40.45981	-3.64333	Private room	49	1	50	2022-05-29	1.41	2	63	10	
35003359	Acogedor,céntrico,turístico y tranquilo	263706186	Joana	Centro	Embajadores	40.40627	-3.69974	Entire home/apt	70	14	13	2022-05-30	0.46	1	209	7	
35050530	Spacious room in the centre of Madrid	264034599	Pilar	Retiro	Ibiza	40.4204	-3.67539	Private room	200	1	0			2	91	0	
35051067	Spacious room with living room on the side	264034599	Pilar	Retiro	Ibiza	40.42069	-3.67581	Private room	200	1	0			2	89	0	
34961899	Loft in the center of Madrid	92590492	Fernando	Chamberí	Arapiles	40.43462	-3.71024	Entire home/apt	60	2	5	2021-07-04	0.14	1	125	1	
35003550	ESTUDIO COLINDANTE CON LA PLAZA MAYOR	263663365	Maria	Centro	Palacio	40.41656	-3.70948	Entire home/apt	30	30	96	2022-05-29	2.60	2	37	37	
35003879	地铁五号线URGEL 双人大床房间	129188796	Chunmei	Carabanchel	San Isidro	40.3938	-3.72669	Private room	728	5	0			1	364	0	
34963281	Habitación privada en el centro	263417606	Miguel	Centro	Universidad	40.42539	-3.70795	Private room	799	1	0			1	365	0	
34964092	Private Room for Champions league	34161228	Toufic	Salamanca	Lista	40.43275	-3.67673	Private room	1500	1	0			1	365	0	
34964578	Fabuloso Ático confortable, moderno, y silencioso	104385912	Sara	Arganzuela	Chopera	40.39699	-3.69688	Entire home/apt	800	1	0			1	364	0	
35051193	Esteban Collantes	264038395	Vari	Ciudad Lineal	Pueblo Nuevo	40.43163	-3.6415	Entire home/apt	1600	2	0			1	365	0	
35051564	Large luminous apartment next to Santiago Bernabeu	16500255	Elspeth	Chamartín	Nueva España	40.46072	-3.68297	Entire home/apt	152	2	0			1	0	0	
35052115	In the heart of Madrid	190152683	James	Centro	Sol	40.41782	-3.7046	Private room	500	1	0			1	180	0	
35053049	***** Madrid tapas!! Priv. Room	39280712	Jero	Centro	Palacio	40.40949	-3.71142	Private room	62	3	10	2022-04-17	0.31	2	177	3	
35053336	Cozy apartment totally equipped in great location	42930643	Miguel	Salamanca	Lista	40.42998	-3.67274	Entire home/apt	550	1	0			1	90	0	
35004011	Bohardilla cerca wanda para final de champios	191769272	Patricia	San Blas - Canillejas	Rosas	40.42716	-3.60073	Private room	250	2	0			1	365	0	
34964668	ROOM 2 beds. Madrid Centre. 13 min to the stadium	16692340	Eduardo	Salamanca	Recoletos	40.42267	-3.68601	Private room	500	2	0			1	180	0	
34965430	Habitación	88696610	Mike	Puente de Vallecas	San Diego	40.39388	-3.66975	Private room	250	2	0			1	89	0	
35004073	Habitación para la final de La Champions	131416122	Carlos	Arganzuela	Delicias	40.39969	-3.68701	Private room	397	1	0			1	89	0	
35004218	Great room near to stadium. Spurs fans only!	31007143	Matthew	Ciudad Lineal	Quintana	40.43398	-3.64673	Private room	370	1	0			1	89	0	
34965667	10 minutes to WANDA CHAMPIONS LEAGUE! Private Room	263411232	Daniel	Hortaleza	Valdefuentes	40.48781	-3.66794	Private room	300	1	0			1	365	0	
34966581	Eden en Madrid Rio	71824770	Noa	Usera	Almendrales	40.38718	-3.70044	Entire home/apt	42	2	1	2019-06-03	0.03	1	0	0	
35004614	Habitación con baño privado en Aeropuerto e IFEMA	263718385	Quintin Y Leonor	Hortaleza	Canillas	40.46575	-3.63345	Private room	38	2	45	2022-05-26	1.24	1	0	2	
34966625	Madrid flat quiet,  1 BR,  5 people , 55 sq.m, 3D	105708985	Rafael	Centro	Cortes	40.41613	-3.70061	Entire home/apt	84	4	59	2022-05-17	1.71	27	320	22	
34966686	Habitación a cinco paradas de Sol	251899310	Edu	Usera	Pradolongo	40.38209	-3.70588	Private room	75	2	0			2	0	0	
35053848	Habitación con cama grande zona retiro	145037739	Rocio	Retiro	Ibiza	40.41797	-3.67356	Private room	125	5	0			1	89	0	
35004689	BNBHolder PALACE es MIA	28786243	Emilio	Centro	Universidad	40.42207	-3.70502	Entire home/apt	471	1	80	2022-05-22	2.22	71	177	29	
35005406	Habitación luminosa en Barrio Salamanca	174029056	Francisco	Salamanca	Recoletos	40.42772	-3.68204	Private room	100	1	0			1	0	0	
35054223	Habitación juvenil	263959082	Erik	Latina	Aguilas	40.37925	-3.77796	Private room	47	20	0			1	365	0	
34967113	Apartamento de diseño en Barrio Salamanca, Ayala	15055261	Gonzalo	Salamanca	Goya	40.42854	-3.67787	Entire home/apt	50	20	2	2019-09-10	0.06	1	0	0	
35006157	Habitación La Latina	152185674	Felipe	Centro	Palacio	40.41036	-3.71211	Private room	270	2	0			1	179	0	
35006725	Great flat for 5 Madrid center 35min Wanda Stadium	247409218	Sofia	Chamberí	Almagro	40.43658	-3.69784	Entire home/apt	800	3	0			1	89	0	
35054497	Champions League Final	264059698	Carmen Elena	Barajas	Casco Histórico de Barajas	40.47323	-3.57464	Private room	400	1	0			1	90	0	
35054513	Habitación privada	264060011	Salamancax03	Carabanchel	San Isidro	40.39921	-3.72284	Private room	200	1	0			1	365	0	
35007673	2 bedrooms 4-5 people champions near to wanda	250699072	Katherine	San Blas - Canillejas	Rosas	40.42575	-3.60548	Private room	520	1	0			1	0	0	
35008926	B&B close to Champions Final Wanda & Airport	263748917	Alejandro	Barajas	Corralejos	40.46661	-3.59259	Private room	351	1	0			1	0	0	
35054960	Room in the center of Madrid.	141897510	Marco	Centro	Embajadores	40.40697	-3.70218	Private room	50	3	24	2020-03-14	0.66	1	280	0	
35055268	Special room near the center of Madrid. Champions	264065316	Dana	Latina	Cármenes	40.39876	-3.73652	Private room	100	1	0			1	179	0	
34968221	Special Flat Champions Leag. Very Near Wanda 3 km.	83932512	Richard	Ciudad Lineal	Pueblo Nuevo	40.43113	-3.63457	Private room	350	2	0			1	180	0	
35011833	Only 4 champions!!	47460057	Bea	San Blas - Canillejas	Salvador	40.43882	-3.63511	Entire home/apt	800	3	0			1	179	0	
34968722	Charming Room at Wanda Metropolitano	151146046	Fernando	San Blas - Canillejas	Rosas	40.42543	-3.60688	Private room	750	2	0			1	364	0	
35056456	2BR really luminous apartment in Latina	82316325	Pablo	Centro	Embajadores	40.40999	-3.70563	Entire home/apt	500	1	1	2022-05-29	1	1	365	1	
35056976	Bedroom near to stadium Wanda Metropolitana	257975060	Javier	San Blas - Canillejas	Canillejas	40.44764	-3.60751	Private room	800	1	0			1	88	0	
35017941	XXVIII. Loft GRAN VÍA w/ TERRACE	107141654	Leeways	Centro	Universidad	40.42165	-3707	Entire home/apt	114	3	137	2022-05-23	3.72	92	71	28	VT-6966
35018163	Habitación luminosa, impecable y minimalista!	232511622	Yenimar	Chamberí	Rios Rosas	40.44489	-3.69893	Private room	38	1	3	2019-06-02	0.08	2	0	0	
35057330	A cinco minutos andando al estadio	264080103	Miguel Angel	San Blas - Canillejas	Rosas	40.43029	-3.60298	Private room	850	1	0			2	179	0	
35058496	Apartamento Malasaña Centro Madrid	30166025	Consuelo	Centro	Universidad	40.42555	-3.70436	Entire home/apt	41	2	0			1	0	0	
